,name,album,artists,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,year,minmax_duration,minmax_tempo
6455,Naked and Famous,0.8572972972972973,0.8897734231475811,0.0,0.4742268041237114,0.616,0.09090909090909091,-2.32193582325092,1.0,0.039812889812889815,0.16164658634538154,4.71e-05,0.0898,0.5721544715447154,0.8,0.9876237623762376,0.0369540385106187,0.5404984845204589
6456,Confusion,0.8572972972972973,0.8897734231475811,0.0,0.39793814432989694,0.917,0.8181818181818182,-1.3058916359810626,1.0,0.0814968814968815,0.017570281124497995,0.266,0.384,0.660569105691057,0.8,0.9876237623762376,0.0269633799745773,0.7566888576170888
6457,Candy Cigarette,0.8572972972972973,0.8897734231475811,0.0,0.5185567010309279,0.907,0.09090909090909091,-1.7690689110994213,1.0,0.0395010395010395,0.18373493975903615,0.00166,0.126,0.9847560975609756,0.8,0.9876237623762376,0.020020962542464,0.4459749585047268
6458,Wake Up,0.8572972972972973,0.8897734231475811,0.0,0.7474226804123711,0.779,0.09090909090909091,-1.4563387690689114,1.0,0.04760914760914761,0.09417670682730923,0.595,0.0667,0.9796747967479674,0.8,0.9876237623762376,0.0264038832738238,0.5201883524572418
6459,Carolyn's Booty,0.8572972972972973,0.8897734231475811,0.0,0.6010309278350515,0.797,1.0,-1.7127827459231983,1.0,0.1476091476091476,0.07981927710843374,0.0343,0.0293,0.9715447154471545,0.8,0.9876237623762376,0.0225098721350985,0.4222459767626471
6460,F**k California,0.8572972972972973,0.8897734231475811,0.0,0.4639175257731959,0.845,0.7272727272727273,-1.64334560757496,0.0,0.2588357588357588,0.0356425702811245,0.091,0.264,0.8201219512195123,0.8,0.9876237623762376,0.0304102232452956,0.4328633542613841
6461,Puffy Little Shoes,0.8572972972972973,0.8897734231475811,0.0,0.7948453608247422,0.718,0.45454545454545453,-2.0657548658600735,0.0,0.0708939708939709,0.33032128514056214,0.00686,0.0896,0.5121951219512195,0.8,0.9876237623762376,0.0354342954793426,0.5707765028505448
6462,Kitty - Demo,0.8572972972972973,0.8897734231475811,0.0,0.36907216494845363,0.535,0.0,-1.868753287743293,1.0,0.03336798336798336,0.16666666666666669,0.0,0.833,0.6453252032520326,0.8,0.9876237623762376,0.0140630742914817,0.6735359385148303
6463,Lump - Demo,0.8572972972972973,0.8897734231475811,0.0,0.7587628865979381,0.62,0.5454545454545454,-2.066280904786954,1.0,0.03617463617463618,0.6546184738955824,1.03e-05,0.158,0.8455284552845529,0.8,0.9876237623762376,0.0261152972873412,0.5445713357869669
6464,Stranger - Demo,0.8572972972972973,0.8897734231475811,0.0,0.4422680412371134,0.466,0.0,-2.708048395581273,1.0,0.031185031185031183,0.2640562248995984,0.784,0.147,0.2184959349593496,0.8,0.9876237623762376,0.0279941622044863,0.3916477231724038
6465,Boll Weevil - Demo,0.8572972972972973,0.8897734231475811,0.0,0.5855670103092783,0.611,0.5454545454545454,-2.719358232509206,1.0,0.12266112266112265,0.5431726907630523,0.8859999999999999,0.142,0.6880081300813009,0.8,0.9876237623762376,0.0207477961661178,0.3916071299704121
6466,Candy - Demo,0.8572972972972973,0.8897734231475811,0.0,0.38762886597938145,0.528,0.8181818181818182,-2.7140978432404,0.0,0.034823284823284825,0.26104417670682734,0.0112,0.084,0.3729674796747969,0.6,0.9876237623762376,0.0380773268380837,0.4491276971927546
6467,Naked and Famous - Boston Demo,0.8572972972972973,0.8897734231475811,0.0,0.6123711340206185,0.589,0.36363636363636365,-2.261704366123093,1.0,0.07016632016632017,0.3644578313253012,0.0787,0.0964,0.5904471544715447,0.8,0.9876237623762376,0.0257365178557416,0.5894629068340911
6468,Naked and Famous - New York Demo,0.8572972972972973,0.8897734231475811,0.0,0.6061855670103092,0.472,0.09090909090909091,-2.2530247238295638,1.0,0.039293139293139295,0.7228915662650602,0.000893,0.0968,0.535569105691057,0.8,0.9876237623762376,0.0210604998137488,0.5414185970989391
6469,Off The Precipice,0.7275675675675676,0.1132884262094305,0.0,0.10618556701030928,0.426,0.6363636363636364,-4.010783798001052,1.0,0.04656964656964657,0.35341365461847385,0.9,0.127,0.053353658536585365,0.6,0.9900990099009901,0.0916251421661789,0.3277359818142455
6470,Hit,0.7275675675675676,0.1132884262094305,0.0,0.22577319587628855,0.584,0.18181818181818182,-2.559705418200947,0.0,0.04542619542619543,0.00033132530120481927,0.777,0.331,0.09126016260162602,0.8,0.9900990099009901,0.0501074144463138,0.4989220249693296
6471,The Deak,0.7275675675675676,0.1132884262094305,0.0,0.24742268041237114,0.863,0.18181818181818182,-4.293266701735929,0.0,0.04386694386694387,0.1706827309236948,0.75,0.1119999999999999,0.08648373983739838,1.0,0.9900990099009901,0.0385420047888424,0.6570325467272858
6472,Ready for the Victory - Radio Version,0.9308108108108109,0.6233925290875689,0.0,0.5422680412371135,0.977,0.09090909090909091,-1.0128879537085744,1.0,0.0972972972972973,0.005732931726907631,0.017,0.41,0.5193089430894309,0.8,0.9910891089108911,0.0349430220255366,0.6225463664573863
6473,I'm Gonna Be Strong,0.9308108108108109,0.6233925290875689,0.0,0.6257731958762887,0.972,0.0,-1.0457653866386112,1.0,0.07390852390852391,0.014859437751004017,0.000314,0.0618,0.29065040650406504,0.8,0.9910891089108911,0.0346456809976782,0.6088799884534892
6474,Don't Make Me Blue,0.9308108108108109,0.6233925290875689,0.0,0.49381443298969074,0.589,0.9090909090909091,-1.735665439242504,1.0,0.029002079002079004,0.357429718875502,0.00305,0.0846,0.14735772357723576,0.8,0.9910891089108911,0.0382864566943441,0.6220412066103774
6475,Juliet,0.9308108108108109,0.6233925290875689,0.0,0.8030927835051547,0.8959999999999999,0.45454545454545453,-1.017096265123619,1.0,0.07141372141372142,0.0029116465863453815,0.0121,0.348,0.9502032520325204,0.8,0.9910891089108911,0.0358571804967412,0.5729144114887783
6476,Higher Than Heaven,0.9308108108108109,0.6233925290875689,0.0,0.6329896907216495,0.978,0.0,-0.8108890057864282,1.0,0.05093555093555094,0.004528112449799197,0.00165,0.263,0.7815040650406504,0.8,0.9910891089108911,0.0351523170712569,0.6043109980515263
6477,You're Not Lisa,0.9308108108108109,0.6233925290875689,0.0,0.5154639175257733,0.7440000000000001,0.18181818181818182,-1.1188847974750131,1.0,0.032952182952182954,0.1465863453815261,0.0,0.131,0.3861788617886179,0.8,0.9910891089108911,0.0305555899700263,0.586454499530923
6478,When The Sky Rained Fire,0.9308108108108109,0.6233925290875689,0.0,0.6618556701030928,0.987,0.8181818181818182,-1.086533403471857,0.0,0.05945945945945946,0.058634538152610445,0.0,0.0847,0.684959349593496,0.8,0.9910891089108911,0.0364849004444422,0.6135391859709893
6479,Summer In December,0.9308108108108109,0.6233925290875689,0.0,0.677319587628866,0.862,0.7272727272727273,-1.0907417148869016,1.0,0.04313929313929314,0.021586345381526102,0.00893,0.324,0.9339430894308943,0.8,0.9910891089108911,0.0354716282972848,0.4645937071516201
6480,10 Seconds to Countdown,0.9308108108108109,0.6233925290875689,0.0,0.5391752577319588,0.974,0.09090909090909091,-0.945554971067859,1.0,0.06694386694386695,0.01034136546184739,0.0001139999999999,0.242,0.5945121951219512,0.8,0.9910891089108911,0.0330114616706766,0.6223343797358735
6481,Love To Love You,0.9308108108108109,0.6233925290875689,0.0,0.6144329896907217,0.932,0.6363636363636364,-0.8990005260389269,1.0,0.03503118503118503,0.008032128514056226,0.000737,0.129,0.6473577235772358,0.8,0.9910891089108911,0.0343990531340157,0.5954932525077578
6482,Blue Eyed Coloured Girl,0.9308108108108109,0.6233925290875689,0.0,0.4742268041237114,0.7809999999999999,0.6363636363636364,-1.6312467122567071,1.0,0.06257796257796258,0.13052208835341367,1.79e-06,0.913,0.27947154471544716,0.8,0.9910891089108911,0.041700427262538,0.7034892112289818
6483,We Are Children Of The World,0.9308108108108109,0.6233925290875689,0.0,0.5597938144329896,0.988,0.9090909090909091,-0.9708048395581272,1.0,0.10395010395010396,0.011546184738955823,8.35e-05,0.142,0.3546747967479675,0.8,0.9910891089108911,0.0322383749982448,0.6313054773760554
6484,Mrs. Robota,0.9308108108108109,0.6233925290875689,0.0,0.7257731958762887,0.953,0.5454545454545454,-1.1499210941609679,0.0,0.030561330561330563,0.10943775100401607,6.330000000000001e-05,0.0985,0.7388211382113821,0.8,0.9910891089108911,0.0340136661240192,0.5774112361983114
6485,If I...,0.9308108108108109,0.6233925290875689,0.0,0.4752577319587629,0.79,0.18181818181818182,-1.8945291951604417,1.0,0.05197505197505198,0.10341365461847389,0.0572,0.0893,0.46646341463414626,0.8,0.9910891089108911,0.0477881544290185,0.8380692068990402
6486,Who Will Love You Like I Do,0.9308108108108109,0.6233925290875689,0.0,0.5989690721649484,0.987,1.0,-1.1007364544976328,1.0,0.03970893970893971,7.610441767068274e-05,0.0361,0.359,0.9857723577235772,0.8,0.9910891089108911,0.0397004784712706,0.6404795410261962
6487,Prelude to the Blues,0.8497297297297297,0.8285364360073484,0.0,0.3670103092783505,0.133,0.6363636363636364,-4.75828511309837,1.0,0.0367983367983368,0.9387550200803213,0.763,0.369,0.06260162601626017,0.8,0.9965346534653465,0.0314013600048235,0.5326188929782781
6488,222 W 23rd,0.8497297297297297,0.8285364360073484,0.0,0.8474226804123712,0.4270000000000001,0.09090909090909091,-2.8940031562335613,1.0,0.05103950103950104,0.03443775100401606,0.8370000000000001,0.303,0.5223577235772358,0.8,0.9965346534653465,0.0565233730696579,0.6494957422241466
6489,Gramercy Park,0.8497297297297297,0.8285364360073484,0.0,0.6154639175257732,0.356,0.18181818181818182,-3.3916359810625987,1.0,0.03960498960498961,0.7399598393574297,0.8220000000000001,0.0969,0.10873983739837398,0.8,0.9965346534653465,0.0431474869314488,0.6683535397272139
6490,A Night At the Waldorf,0.8497297297297297,0.8285364360073484,0.0,0.6824742268041237,0.375,0.5454545454545454,-2.7522356654392426,0.0,0.030561330561330563,0.9076305220883535,0.922,0.104,0.1951219512195122,0.8,0.9965346534653465,0.0326128595038864,0.613881973010031
6491,Solsbury Hill,0.8497297297297297,0.8285364360073484,0.0,0.7494845360824742,0.6,1.0,-2.9195160441872696,1.0,0.03004158004158004,0.032329317269076306,0.701,0.135,0.8201219512195123,0.2,0.9965346534653465,0.0497220274363174,0.4601284549325251
6492,Daydream By the Hudson,0.8497297297297297,0.8285364360073484,0.0,0.663917525773196,0.109,0.7272727272727273,-3.0870594423987376,0.0,0.039812889812889815,0.9969879518072289,0.764,0.103,0.13821138211382114,0.6,0.9965346534653465,0.0116404056722756,0.3368739626181713
6493,Flames At the Dakota,0.8497297297297297,0.8285364360073484,0.0,0.6958762886597939,0.266,0.0,-3.0415570752235666,1.0,0.038253638253638256,0.8524096385542169,0.2769999999999999,0.142,0.3678861788617886,0.8,0.9965346534653465,0.0331811112460158,0.5589683914267157
6494,The Brooklyn Shuffle,0.8497297297297297,0.8285364360073484,0.0,0.6927835051546393,0.5670000000000001,0.7272727272727273,-1.8208837453971591,1.0,0.03045738045738046,0.16967871485943764,0.852,0.1119999999999999,0.7886178861788617,0.8,0.9965346534653465,0.0396851158514979,0.4823735296240167
6495,What's Going On,0.8497297297297297,0.8285364360073484,0.0,0.6206185567010309,0.262,0.09090909090909091,-3.5281430825881115,0.0,0.03201663201663202,0.8524096385542169,0.8220000000000001,0.128,0.18800813008130082,0.8,0.9965346534653465,0.0516051872794204,0.6045996608212456
6496,Ground Zero,0.8497297297297297,0.8285364360073484,0.0,0.6360824742268041,0.141,0.18181818181818182,-3.4644923724355605,1.0,0.03544698544698545,0.9216867469879518,0.0104,0.114,0.10975609756097561,0.8,0.9965346534653465,0.0275866398068604,0.4600833513747564
6497,Twilight in Harlem,0.8497297297297297,0.8285364360073484,0.0,0.7381443298969073,0.457,0.09090909090909091,-2.227774855339295,1.0,0.03783783783783784,0.5341365461847389,0.347,0.123,0.5315040650406504,0.2,0.9965346534653465,0.0537967558441966,0.5591127228115754
6498,Sunset in Central Park,0.8497297297297297,0.8285364360073484,0.0,0.5752577319587628,0.188,0.6363636363636364,-3.2033140452393476,1.0,0.035343035343035345,0.8634538152610441,0.821,0.299,0.1991869918699187,0.8,0.9965346534653465,0.0364782928660453,0.5321182434870463
6499,Intro,0.36108108108108106,0.5597060624617268,1.0,0.5628865979381444,0.309,0.5454545454545454,-3.625460284061021,0.0,0.4573804573804574,0.4116465863453815,0.0,0.102,0.3597560975609756,0.8,1.0,0.0359267252593681,0.3793254311900123
6500,All in It,0.36108108108108106,0.5597060624617268,1.0,0.5855670103092783,0.327,0.5454545454545454,-2.987375065754866,0.0,0.40852390852390846,0.7479919678714859,0.0,0.0879,0.29573170731707316,0.8,1.0,0.029143385277159,0.7948194053546943
6501,24/7,0.36108108108108106,0.5590936925903246,1.0,0.7195876288659794,0.669,0.36363636363636365,-2.8103629668595476,0.0,0.5997920997920999,0.12851405622489961,0.0,0.1,0.41361788617886175,1.0,1.0,0.0287031553664686,0.5747411055784081
6502,Crazy,0.36108108108108106,0.5597060624617268,1.0,0.4175257731958763,0.618,0.9090909090909091,-1.8968963703314048,0.0,0.3711018711018711,0.039859437751004013,0.0,0.0997,0.34857723577235766,0.8,1.0,0.0257688949898862,0.3609186692646315
6503,Need You,0.36108108108108106,0.5597060624617268,1.0,0.5783505154639176,0.7170000000000001,1.0,-2.114150447133088,0.0,0.42099792099792105,0.05471887550200803,0.0,0.4679999999999999,0.19613821138211382,0.8,1.0,0.0145105725384086,0.7841614346539655
6504,Rude Gyal,0.36108108108108106,0.5597060624617268,1.0,0.656701030927835,0.6729999999999999,0.09090909090909091,-2.5210415570752236,0.0,0.4625779625779626,0.142570281124498,1.02e-06,0.119,0.5010162601626016,1.0,1.0,0.0271065992363291,0.5891697337085949
6505,Lets Chill,0.36108108108108106,0.5584813227189223,1.0,0.4453608247422682,0.675,0.09090909090909091,-2.50894266175697,1.0,0.4750519750519751,0.008423694779116466,0.0,0.131,0.18089430894308942,0.8,1.0,0.0416184932904171,0.3702596160785164
6506,Drinks,0.36108108108108106,0.5597060624617268,1.0,0.8216494845360826,0.5429999999999999,0.18181818181818182,-2.939505523408732,1.0,0.12162162162162152,0.5220883534136547,0.000359,0.107,0.116869918699187,0.8,1.0,0.0231151263162502,0.4961526665223353
6507,MK,0.36108108108108106,0.5597060624617268,1.0,0.6927835051546393,0.506,0.8181818181818182,-2.2227774855339297,1.0,0.3991683991683992,0.0782128514056225,0.0,0.298,0.5050813008130083,0.8,1.0,0.0318100387286688,0.6714972577036876
6508,My Apologies,0.36108108108108106,0.5590936925903246,1.0,0.6030927835051546,0.57,0.9090909090909091,-2.5110468174644924,0.0,0.3284823284823285,0.5060240963855421,0.0,0.0994,0.6544715447154472,0.8,1.0,0.032578169717303,0.4361919968247095
6509,Play It Right,0.36108108108108106,0.5597060624617268,1.0,0.3525773195876289,0.55,0.5454545454545454,-2.3111520252498687,0.0,0.09875259875259876,0.16566265060240964,0.0018899999999999,0.147,0.09451219512195122,0.8,1.0,0.0279307294518765,0.3773544057155228
6510,Bring It Back/Heavy Heart,0.36108108108108106,0.5597060624617268,1.0,0.6443298969072165,0.506,0.5454545454545454,-2.5352446081009994,0.0,0.3908523908523909,0.23092369477911648,8.41e-05,0.129,0.5182926829268293,0.8,1.0,0.0315425969930562,0.4106588727718842
6511,Palisades,0.25513513513513514,0.06674831598285365,0.0,0.5494845360824742,0.2769999999999999,0.18181818181818182,-2.8805891635981062,1.0,0.02993762993762994,0.321285140562249,0.0569,0.0853,0.08729674796747967,0.6,0.9915841584158416,0.0444711500737983,0.4132207548531428
6512,All Souls' Rising,0.25513513513513514,0.06674831598285365,0.0,0.29690721649484536,0.937,0.8181818181818182,-1.3269331930562862,0.0,0.06538461538461539,0.21385542168674698,0.0734,0.114,0.3160569105691057,0.8,0.9915841584158416,0.0630870110701716,0.52762592913329
6513,Kosinski,0.25513513513513514,0.06674831598285365,0.0,0.39587628865979385,0.569,0.18181818181818182,-2.0568122041031036,1.0,0.03461538461538462,0.8142570281124497,0.879,0.0851,0.1758130081300813,0.8,0.9915841584158416,0.0384053931054875,0.5098912102186621
6514,Nations,0.25513513513513514,0.06674831598285365,0.0,0.23917525773195866,0.595,1.0,-1.9550236717517095,0.0,0.032952182952182954,0.11244979919678705,0.0312,0.0767,0.0790650406504065,0.6,0.9915841584158416,0.0677826866578951,0.4557173269827524
6515,The Family God,0.25513513513513514,0.06674831598285365,0.0,0.3309278350515464,0.246,0.45454545454545453,-2.7385586533403474,1.0,0.03565488565488565,0.5502008032128514,0.00347,0.261,0.06747967479674796,0.8,0.9915841584158416,0.046640748440405,0.3301219600202064
6516,Because She Was,0.25513513513513514,0.06674831598285365,0.0,0.31649484536082473,0.0635,0.6363636363636364,-7.187795896896373,1.0,0.042411642411642414,0.9236947791164659,0.00331,0.1169999999999999,0.4878048780487805,0.8,0.9915841584158416,0.0065304349190695,0.8200142527242549
6517,Rose Of Los Angeles,0.25513513513513514,0.06674831598285365,0.0,0.44948453608247424,0.959,0.2727272727272727,-1.102577590741715,0.0,0.04313929313929314,0.010642570281124497,0.0013,0.059,0.5152439024390244,0.8,0.9915841584158416,0.0361875594165838,0.5833558851122177
6518,What You Were,0.25513513513513514,0.06674831598285365,0.0,0.3422680412371134,0.2269999999999999,0.18181818181818182,-3.1167806417674906,1.0,0.03762993762993763,0.8865461847389559,0.000117,0.114,0.08516260162601626,0.6,0.9915841584158416,0.0513189139453768,0.4914754275817276
6519,Sunset Park,0.25513513513513514,0.06674831598285365,0.0,0.3371134020618557,0.759,0.36363636363636365,-1.3001052077853763,1.0,0.04022869022869023,0.10642570281124497,0.903,0.0711,0.22154471544715448,0.8,0.9915841584158416,0.0577502351884935,0.3344248394313343
6520,Wedding,0.25513513513513514,0.06674831598285365,0.0,0.25876288659793817,0.361,0.8181818181818182,-2.365334034718569,0.0,0.039293139293139295,0.3795180722891565,0.589,0.094,0.0625,0.8,0.9915841584158416,0.0569969712512523,0.4917505592841163
6521,What Will Come,0.25513513513513514,0.06674831598285365,0.0,0.24329896907216494,0.384,0.45454545454545453,-3.064176749079432,0.0,0.035343035343035345,0.3273092369477912,0.479,0.118,0.03739837398373984,0.6,0.9915841584158416,0.0618469337945423,0.5699014938298333
6522,History,0.08756756756756756,0.1334966319657073,0.0,0.7958762886597939,0.57,0.2727272727272727,-2.683061546554445,0.0,0.051663201663201666,0.00040261044176706826,0.0686,0.294,0.7774390243902439,0.8,0.9866336633663366,0.0357359314331589,0.5484908349570614
6523,Operator,0.08756756756756756,0.1334966319657073,0.0,0.7597938144329897,0.787,0.36363636363636365,-2.7288269331930564,0.0,0.028066528066528068,0.004809236947791165,0.057,0.272,0.7815040650406504,0.8,0.9866336633663366,0.0320753330013025,0.5555450313920762
6524,Backstreet Heaven,0.08756756756756756,0.1334966319657073,0.0,0.5876288659793814,0.406,0.36363636363636365,-2.868490268279853,1.0,0.02546777546777547,0.00993975903614458,0.00248,0.156,0.35365853658536583,0.6,0.9866336633663366,0.0373547881403879,0.655241935483871
6525,You Are An Angel,0.08756756756756756,0.1334966319657073,0.0,0.6907216494845362,0.8170000000000001,0.45454545454545453,-2.1651762230405054,0.0,0.047713097713097716,0.016465863453815264,0.319,0.075,0.4928861788617886,0.8,0.9866336633663366,0.0307318471237624,0.5537859926390994
6526,I'm So Excited,0.08756756756756756,0.1334966319657073,0.0,0.7278350515463917,0.636,1.0,-3.184113624408206,0.0,0.06029106029106019,1.746987951807229e-05,0.0589,0.0856,0.6382113821138211,0.8,0.9866336633663366,0.037260134579853,0.4824321642491159
6527,Dirty Money,0.08756756756756756,0.1334966319657073,0.0,0.7082474226804124,0.634,0.7272727272727273,-3.039452919516044,0.0,0.030353430353430355,0.00015562248995983936,0.0143,0.0474,0.5325203252032521,0.8,0.9866336633663366,0.0289126156016489,0.559956159341849
6528,Ballerina Girl,0.08756756756756756,0.1334966319657073,0.0,0.577319587628866,0.609,0.5454545454545454,-2.824566017885324,1.0,0.03305613305613306,0.03343373493975904,0.000705,0.344,0.5132113821138211,0.8,0.9866336633663366,0.0384516461542654,0.4435980010103197
6529,Lovers In A Missing World,0.08756756756756756,0.1334966319657073,0.0,0.7247422680412371,0.807,0.0,-2.394792214623882,1.0,0.03471933471933472,0.0009909638554216867,0.0447,0.301,0.7926829268292683,0.8,0.9866336633663366,0.0330709298762483,0.560050876813163
6530,Talk To Me,0.08756756756756756,0.1334966319657073,0.0,0.7360824742268042,0.7040000000000001,0.8181818181818182,-2.7832719621251973,0.0,0.034303534303534305,0.011144578313253013,0.0592,0.35,0.7591463414634146,0.8,0.9866336633663366,0.0328837702181574,0.5601320632171466
6531,Michael Has Gone For A Soldier,0.08756756756756756,0.1334966319657073,0.0,0.49278350515463915,0.706,0.6363636363636364,-2.5,0.0,0.03627858627858628,0.00029919678714859435,0.0018899999999999,0.516,0.20121951219512196,0.8,0.9866336633663366,0.0432024950216026,0.3987515335209641
6532,Don't You Want My Foolish Heart,0.08756756756756756,0.1334966319657073,0.0,0.5762886597938144,0.7979999999999999,0.0,-2.6814834297738033,1.0,0.04251559251559252,7.259036144578313e-05,2.42e-06,0.3329999999999999,0.3313008130081301,0.8,0.9866336633663366,0.0388305907753249,0.5433670707945443
6533,Oceanside,0.2756756756756757,0.868952847519902,0.0,0.6278350515463917,0.519,0.36363636363636365,-2.164913203577065,1.0,0.02390852390852391,0.058935742971887556,0.0,0.107,0.6321138211382114,0.8,0.9910891089108911,0.0343704753574493,0.4382802915493974
6534,Shiny,0.2756756756756757,0.868952847519902,0.0,0.534020618556701,0.726,0.5454545454545454,-2.4831667543398215,0.0,0.031185031185031183,0.017469879518072287,1.29e-05,0.138,0.6117886178861789,0.8,0.9910891089108911,0.0513144538299589,0.4447391210218662
6535,My Mother Was A Chinese Trapese Artist,0.2756756756756757,0.868952847519902,0.0,0.5350515463917526,0.414,0.36363636363636365,-2.3190426091530774,0.0,0.027130977130977132,0.10140562248995974,2.04e-06,0.118,0.2774390243902439,0.6,0.9910891089108911,0.0464975291786532,0.5789582882297756
6536,"Angel, Won't You Call Me?",0.2756756756756757,0.868952847519902,0.0,0.6659793814432989,0.6759999999999999,0.6363636363636364,-2.056023145712783,1.0,0.026091476091476093,0.016365461847389556,1.47e-06,0.156,0.934959349593496,0.8,0.9910891089108911,0.0262695842429077,0.5306388467922349
6537,I Don't Mind,0.2756756756756757,0.868952847519902,0.0,0.5092783505154639,0.331,0.36363636363636365,-2.8085218306154656,1.0,0.039189189189189184,0.6777108433734941,5.47e-05,0.0915,0.1636178861788618,0.8,0.9910891089108911,0.0460746441612546,0.3750451035577686
6538,Apology Song,0.2756756756756757,0.868952847519902,0.0,0.6195876288659794,0.669,0.36363636363636365,-2.636507101525513,1.0,0.026403326403326405,0.18875502008032127,1.33e-05,0.344,0.6626016260162602,0.8,0.9910891089108911,0.0315160014900089,0.4733708594933968
6539,Guillaume Tell (William Tell): Overture: Finale,0.5675675675675675,0.3404776484996938,0.0,0.2329896907216495,0.0644,0.18181818181818182,-5.504471330878485,1.0,0.04604989604989605,0.9146586345381527,0.514,0.0699,0.10264227642276412,0.8,0.9955445544554455,0.1202579268227211,0.6512186981309084
6540,"Schwanensee, Op. 20: Swan Lake: Act I The terrace in front of the palace of Prince Siegfried: No. 2. Valse",0.5675675675675675,0.7164727495407226,0.0,0.21546391752577318,0.0651,0.8181818181818182,-5.519726459758022,1.0,0.03856548856548857,0.9558232931726908,0.7809999999999999,0.071,0.14735772357723576,0.8,0.9955445544554455,0.0574814719372015,0.3270729595150465
6541,"The 4 Seasons: Violin Concerto in E Major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): I. Allegro",0.5675675675675675,0.08083282302510716,0.0,0.5092783505154639,0.13,0.36363636363636365,-4.325618095739084,1.0,0.0472972972972973,0.9186746987951807,0.899,0.129,0.33434959349593485,0.8,0.9955445544554455,0.0350751735934736,0.4350328353900555
6542,Short Ride in a Fast Machine,0.5675675675675675,0.44090630740967546,0.0,0.4072164948453609,0.591,0.36363636363636365,-3.7498684902682795,0.0,0.12162162162162152,0.6606425702811244,0.759,0.3229999999999999,0.14126016260162602,0.6,0.9955445544554455,0.0418590091440625,0.6854026845637586
6543,"Berceuse, Op. 16",0.5675675675675675,0.32578077158603796,0.0,0.12989690721649486,0.0419,0.18181818181818182,-7.777485533929511,1.0,0.06621621621621622,0.9969879518072289,0.845,0.0892,0.08851626016260163,1.0,0.9955445544554455,0.035328574224993,0.7868180342065382
6544,"Overture (Suite) No. 2 in B Minor, BWV 1067: VII. Badinerie",0.5675675675675675,0.4268218003674219,0.0,0.5309278350515464,0.2689999999999999,1.0,-5.749342451341399,0.0,0.038461538461538464,0.8504016064257028,0.0897,0.0757,0.9796747967479674,0.8,0.9955445544554455,0.014719537205209,0.5908475860575881
6545,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",0.5675675675675675,0.546846295162278,0.0,0.42783505154639173,0.2019999999999999,0.0,-4.212519726459758,0.0,0.041372141372141374,0.9759036144578314,0.884,0.0894,0.11382113821138203,0.8,0.9955445544554455,0.0718024069756205,0.4225211084650357
6546,"Peer Gynt Suite No. 1, Op. 46: IV. In the Hall of the Mountain King",0.5675675675675675,0.2718922229026332,0.0,0.3865979381443299,0.126,1.0,-6.472382956338769,0.0,0.09480249480249481,0.9467871485943775,0.643,0.0896,0.6067073170731707,0.8,0.9955445544554455,0.0234569033088274,0.7032456520170312
6547,"Roman nepi tancok (Romanian Folk Dances), BB 68: No. 2. Braul",0.5675675675675675,0.1543172075933864,0.0,0.5350515463917526,0.145,0.8181818181818182,-7.200683850604944,0.0,0.08981288981288982,1.0,0.927,0.109,0.3597560975609756,0.6,0.9955445544554455,0.0056032264805311,0.3888197301003103
6548,"Roman nepi tancok (Romanian Folk Dances), BB 68: No. 3. Pe loc",0.5675675675675675,0.1543172075933864,0.0,0.4618556701030927,0.0383,0.0,-8.556286165176223,1.0,0.04677754677754678,0.9939759036144579,0.931,0.0835,0.05111788617886179,0.8,0.9955445544554455,0.0081008911145415,0.5162237497293787
6549,"Trumpet Concerto in E-Flat Major, Hob.VIIe:1: III. Finale: Allegro",0.5675675675675675,0.31353337415799143,0.0,0.4484536082474227,0.214,0.2727272727272727,-4.730405049973698,1.0,0.04054054054054054,0.9628514056224899,0.899,0.0423,0.34857723577235766,0.8,0.9955445544554455,0.045966775443926,0.6260509128960092
6550,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 (orch. Schmeling)",0.5675675675675675,0.43845682792406615,0.0,0.32989690721649484,0.127,0.6363636363636364,-4.195949500263019,0.0,0.03804573804573805,0.9327309236947792,0.813,0.25,0.2764227642276423,0.6,0.9955445544554455,0.022263079081976,0.6515254023237352
6551,Carnival of the Animals: XIII. The Swan,0.5675675675675675,0.15676668707899571,0.0,0.16701030927835053,0.004,0.6363636363636364,-10.891372961599158,1.0,0.047920997920997924,0.9497991967871485,1.24e-05,0.077,0.04715447154471544,0.8,0.9955445544554455,0.0306195182910159,0.5900627841524139
6552,"12 Etudes, Op. 25: Etude No. 21 in G-Flat Major, Op. 25, No. 9, ""Butterfly's Wings""",0.5675675675675675,0.3214941824862217,0.0,0.48041237113402063,0.109,0.09090909090909091,-7.764071541294055,1.0,0.038461538461538464,0.9819277108433735,0.951,0.126,0.9684959349593496,0.8,0.9955445544554455,0.0120368603760868,0.4244470303817565
6553,Children's Corner: VI. Golliwogg's Cake-Walk,0.5675675675675675,0.17758726270667483,0.0,0.46494845360824744,0.0429,0.45454545454545453,-6.082325092056812,0.0,0.043970893970893966,0.998995983935743,0.902,0.13,0.2997967479674797,0.8,0.9955445544554455,0.0308904290052868,0.4765055567583171
