,Unnamed: 0,Unnamed: 0.1,name,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,year,artists_enc,album_enc,minmax_duration,minmax_tempo,album,artists
1077,1077,1077,Walk On the Ocean,0.0,0.4002026342451875,0.502,0.5454545454545454,-1.7905826703934635,1.0,0.0319875776397515,0.2369477911646586,5.79e-06,0.332,0.3229999999999999,0.6,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0293006456430041,0.7444724332669727,fear,['Toad The Wet Sprocket']
1078,1078,1078,Is It For Me,0.0,0.5065856129685917,0.8809999999999999,0.0,-1.542033971188992,1.0,0.0406832298136646,0.0045481927710842,0.0,0.124,0.7290000000000001,0.8,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0336732106471214,0.51151017754845,fear,['Toad The Wet Sprocket']
1079,1079,1079,Butterflies,0.0,0.4853090172239108,0.867,1.0,-1.8103633627176952,0.0,0.0347826086956521,0.0059136546184738,2.19e-06,0.0514,0.619,0.8,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0436997152959658,0.3939991061634095,fear,['Toad The Wet Sprocket']
1080,1080,1080,Nightingale Song,0.0,0.5947315096251268,0.6709999999999999,0.6363636363636364,-1.9628036981294343,1.0,0.0334368530020703,0.1937751004016064,0.0,0.0559999999999999,0.843,0.6,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0199722316517872,0.4313167838134319,fear,['Toad The Wet Sprocket']
1081,1081,1081,Hold Her Down,0.0,0.4964539007092198,0.974,0.8181818181818182,-1.5921307245753602,1.0,0.0662525879917184,0.0203815261044176,7.34e-06,0.0882,0.412,0.8,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0302595704578473,0.4342623816682241,fear,['Toad The Wet Sprocket']
1082,1082,1082,Pray Your Gods,0.0,0.5653495440729482,0.213,0.1818181818181818,-2.7624166845839606,1.0,0.0296066252587991,0.8423694779116466,0.00754,0.127,0.127,0.8,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0495684012385905,0.4546093527810506,fear,['Toad The Wet Sprocket']
1083,1083,1083,Before You Were Born,0.0,0.470111448834853,0.6659999999999999,0.1818181818181818,-1.8232638142334985,1.0,0.0385093167701863,0.1044176706827309,3.11e-06,0.09,0.351,0.6,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0368032205337106,0.3936822004631699,fear,['Toad The Wet Sprocket']
1084,1084,1084,Something to Say,0.0,0.2745694022289767,0.418,0.6363636363636364,-2.1416899591485703,1.0,0.0306418219461697,0.1495983935742972,0.0,0.298,0.262,0.6,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0396185444991496,0.6556616422215902,fear,['Toad The Wet Sprocket']
1085,1085,1085,In My Ear,0.0,0.5977710233029382,0.8390000000000001,0.6363636363636364,-1.783272414534509,1.0,0.0392339544513457,0.0137550200803212,0.0,0.311,0.743,0.8,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0308578866816823,0.4715638077438752,fear,['Toad The Wet Sprocket']
1086,1086,1086,All I Want,0.0,0.60790273556231,0.8109999999999999,0.4545454545454545,-1.6540528918512147,1.0,0.0815734989648033,0.0560240963855421,6.82e-06,0.109,0.622,0.8,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0322311066620083,0.5050298622679071,fear,['Toad The Wet Sprocket']
1087,1087,1087,Stories I Tell,0.0,0.1610942249240121,0.504,0.0909090909090909,-1.9937647817673616,0.0,0.0365424430641821,0.0129518072289156,0.0001629999999999,0.0839,0.114,0.6,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0548846936272384,0.708272051354975,fear,['Toad The Wet Sprocket']
1088,1088,1088,I Will Not Take These Things for Granted,0.0,0.5927051671732523,0.387,0.1818181818181818,-2.159535583745431,1.0,0.0322981366459627,0.0615461847389558,0.0,0.0728,0.153,0.8,0.9856435643564356,0.9151060313963096,0.990434577231932,0.0569328777408028,0.4862836712306504,fear,['Toad The Wet Sprocket']
1089,1089,1089,Undercover,0.0,0.5238095238095238,0.906,0.6363636363636364,-1.1677058697054397,1.0,0.0419254658385093,0.0015461847389558,0.0036799999999999,0.326,0.266,0.8,0.9915841584158416,0.6936105755990085,0.1627302786962683,0.0389009614852514,0.5119936618859952,Cheap Date,['Pete Yorn']
1090,1090,1090,Attack of the Ghost Riders,0.0,0.3971631205673759,0.964,0.0909090909090909,-0.990969683938938,1.0,0.0546583850931677,5.552208835341366e-05,0.815,0.275,0.737,0.8,0.9915841584158416,0.8916276507849077,0.1627302786962683,0.0252123716994113,0.5849754194937634,Cheap Date,['The Raveonettes']
1091,1091,1091,In A Young Man's Mind,0.0,0.265450861195542,0.978,0.1818181818181818,-0.9236723285314988,1.0,0.0964803312629399,0.0758032128514056,0.0,0.31,0.475,0.8,0.9915841584158416,0.8828146516111264,0.1627302786962683,0.0318881733432116,0.7052370698411409,Cheap Date,['The Mooney Suzuki']
1092,1092,1092,How's Your Sister,0.0,0.2441742654508611,0.91,0.0909090909090909,-1.1115889056116963,1.0,0.0654244306418219,2.620481927710844e-05,0.833,0.309,0.556,0.8,0.9915841584158416,0.3113467364362434,0.1627302786962683,0.0187435524488924,0.6043066672083858,Cheap Date,['Flick']
1093,1093,1093,Breathing - Radio Edit,0.0,0.470111448834853,0.799,0.4545454545454545,-0.9709739840894432,1.0,0.0610766045548654,1.987951807228916e-05,2.81e-06,0.299,0.359,0.8,0.9915841584158416,0.8242219774166896,0.1627302786962683,0.0318926334586295,0.4588713281599154,Cheap Date,['Stereomud']
1094,1094,1094,Nothing Sacred,0.0,0.4012158054711246,0.96,0.6363636363636364,-1.0169855944958075,1.0,0.1376811594202898,0.0008965863453815,0.00082,0.69,0.513,0.8,0.9915841584158416,0.6031396309556596,0.1627302786962683,0.043363389555566,0.7803680981595092,Cheap Date,['Memento']
1095,1095,1095,Guilt,0.0,0.4072948328267478,0.866,1.0,-1.0524618361642657,0.0,0.0412008281573499,0.0002510040160642,0.0,0.1,0.2739999999999999,0.8,0.9915841584158416,0.3067336821812172,0.1627302786962683,0.0374980074021396,0.6433470117417625,Cheap Date,['Fingertight']
1096,1096,1096,In This Diary - Old Album Version-Do Not Use,0.0,0.5815602836879432,0.82,0.7272727272727273,-1.044721565254784,1.0,0.0540372670807453,0.0017469879518071,3.71e-05,0.119,0.7809999999999999,0.8,0.9915841584158416,0.855755990085376,0.1627302786962683,0.0379121373781624,0.7111079510827611,Cheap Date,['The Ataris']
1097,1097,1097,Chemical,0.0,0.5734549138804459,0.872,0.8181818181818182,-0.8426144915072028,1.0,0.1997929606625259,0.0465863453815261,0.0,0.1159999999999999,0.58,0.8,0.9915841584158416,0.8213302120627927,0.1627302786962683,0.0358130749109422,0.6656685491406978,Cheap Date,['Start Trouble']
1098,1098,1098,freetime,0.0,0.7760891590678823,0.8059999999999999,0.0909090909090909,-0.6084712964953773,1.0,0.046687370600414,0.4558232931726906,0.000188,0.0466,0.816,0.8,0.9915841584158416,0.5040622418066648,0.1627302786962683,0.0334520219602868,0.5362328850607403,Cheap Date,['Kenna']
1099,1099,1099,Cold,0.0,0.4569402228976697,0.8390000000000001,0.1818181818181818,-0.9167920877230702,0.0,0.0383022774327122,3.343373493975904e-05,0.0,0.1639999999999999,0.644,0.8,0.9915841584158416,0.1961580831726797,0.1627302786962683,0.0326083993884686,0.6011579246739528,Cheap Date,['Crossfade']
